"relevance","qid","tf","idf","length","bm25","pagerank","inlink","outlink","slash","urlLength","childPage"
2,"10264",0.0721,0,0,0.593385,0.25,0.297872,0,1,1,0
2,"10264",0.216301,0,0.037904,1,0,0.446809,0,0.001758,0.066667,0.125
0,"10266",0.022052,0,0.037704,0,0,0.085714,0,1,0.002291,1
0,"10266",0.037392,0,0.023733,0,0.4,0.142857,0,0.821157,1,0.115183
0,"10266",0.009588,0,0.007969,0,0.4,0.361905,0,4e-06,0.000135,0
0,"10266",0.084372,0,0.084135,0,0.2,0.219048,0,0.007452,0.001348,0.104712
1,"10266",0.027804,0,0.011108,0,1,0.485714,0,6.2e-05,0.000539,0
0,"10266",0.060403,0,0.021594,0,0.2,0.27619,0,0.002476,0.000135,0.052356
0,"10266",0.073826,0,0.090207,0.254313,0.4,0.171429,0,0.000467,0.001348,0.099476
0,"10266",0.016299,0,0.011522,0.064011,0.2,0.27619,0,1.4e-05,0.000135,0
0,"10266",0.028763,0,0.02908,0,0.2,0.171429,0,0.000133,0.000135,0.04712
1,"10266",0.013423,0,0.006347,0.452647,0.4,0.295238,0,0.001136,0.000539,0.020942
0,"10266",0.190796,0,0.194557,0,0.4,0.285714,0,4e-06,0.000135,0.068063
1,"10266",0.032598,0,0.010107,0,0.2,0.2,0,0.001322,0.001887,0.08377
0,"10266",0.571429,0,0.544931,0,0.6,0.695238,0,4.6e-05,0.000135,0.052356
0,"10266",0.048897,0,0.019663,0,0,0.085714,0,8e-06,0.000135,0
0,"10266",0.078619,0,0.051951,0.053713,0.6,0.304762,0,3.3e-05,0.000135,0.099476
1,"10266",0.047939,0,0.030046,0,0.4,0.209524,0,0.000367,0.000135,0
0,"10266",0.03931,0,0.032737,0,0.6,0.257143,0,2.5e-05,0.000135,0.089005
0,"10266",0.017258,0,0.005312,0,0.2,0.047619,0,0,0,0.010471
1,"10266",0.06232,0,0.028597,0,0.2,0.028571,0,0.007983,0.059038,0.094241
0,"10266",0.384468,0,0.199696,0,0.6,0.628571,0,0.000131,0.000135,0.068063
1,"10266",0.057526,0,0.014212,0.333492,0.2,0.085714,0,0.000684,0.042998,0.094241
1,"10266",0.529243,0,0.285833,0.590053,0.2,0.047619,0,0.000144,0.000135,0.089005
1,"10266",0.04698,0,0.01642,0,0.2,0,0,0.00493,0.005122,0.078534
1,"10266",0.057526,0,0.014074,0.402559,0.2,0.047619,0,0.000305,0.00027,0.094241
1,"10266",0.057526,0,0.022112,1,0.2,0.228571,0,0.000177,0.00027,0.104712
0,"10266",1,0,1,0,0.6,0.180952,0,0.005229,0.001078,0
0,"10266",0.948226,0,0.921349,0,0.8,1,0,0,0,0
0,"10266",0,0,0,0,0.4,0.295238,0,9e-06,0.000135,0
0,"10279",0.01532,0,0.059363,0,0.125,0.243902,0,0.000558,0.012195,0.10687
0,"10279",0.040987,0,0.047821,0.058034,0.125,0.04878,0,0.058222,0.018293,0
0,"10279",0.010147,0,0.084154,0,0.25,0.134146,0,0.003431,0.006098,0.022901
0,"10279",0.016315,0,0.180605,0,0.125,0.02439,0,0.024468,0.036585,1
0,"10279",0.097692,0,0.204696,0,0.5,0.158537,0,0.000452,0.006098,0.091603
0,"10279",0,0,0,0,0.125,0.219512,0,0,0,0
0,"10279",0.00955,0,0.013537,0,0,0,0,0.072135,0.097561,0
0,"10279",0.088938,0,0.12171,0.112575,0.375,0.621951,0,1,0.073171,0.061069
0,"10279",0.039594,0,0.053376,0,0.125,0.02439,0,0.011305,0.006098,0.007634
0,"10279",0.015519,0,0.013016,0,0.375,0.292683,0,0.026731,0.012195,0.015267
0,"10279",0.017907,0,0.010337,0.11856,0,0.04878,0,0.039477,0.036585,0.068702
0,"10279",0.020493,0,0.012782,0,0,0.073171,0,0.017121,0.030488,0.068702
0,"10279",0.035217,0,0.020531,0.419706,0,0.073171,0,0.011767,0.030488,0.068702
0,"10279",0.049741,0,0.034787,0,0,0.097561,0,0.02438,0.042683,0.068702
0,"10279",0.029646,0,0.02472,0.107363,0,0.036585,0,0.023992,0.042683,0.068702
0,"10279",0.026661,0,0.031048,0.123963,0.25,0.036585,0,0.03943,0.103659,0.221374
0,"10279",0.008953,0,0.015892,0,0.5,0.280488,0,0.050302,0.073171,0.10687
0,"10279",0.14047,0,0.088918,0.345021,0.125,0.170732,0,0.022089,0.02439,0.083969
0,"10279",0.154795,0,0.662106,0,0.125,0.109756,0,0.000405,0.012195,0
0,"10279",0.060883,0,0.041403,0.118431,0,0.04878,0,0.022616,0.030488,0.068702
0,"10279",0.031238,0,0.027938,0,0.5,0.280488,0,0.050302,0.073171,0.10687
0,"10279",0.060684,0,0.041241,0.11856,0,0.085366,0,0.024827,0.042683,0.068702
0,"10279",0.018106,0,0.025834,0,0.25,0.317073,0,0.000282,0.006098,0.015267
0,"10279",0.010744,0,0.01138,0,0.375,0.060976,0,0.793287,0.02439,0.038168
0,"10279",0.033824,0,0.025996,0,0.375,0.268293,0,0.001904,0.012195,0.175573
0,"10279",0.00378,0,0.004225,0,0.125,0.085366,0,0.004869,0.02439,0
0,"10279",0.006964,0,0.007137,0,0.375,0.378049,0,0.000936,0.006098,0.091603
0,"10279",0.054119,0,0.034176,0.064634,0.25,0.012195,0,0.198785,0.865854,0.022901
0,"10279",0.696976,0,0.478247,0,0.25,0.012195,0,0,0,0.007634
0,"10279",0.02686,0,0.022311,0,0.375,0.292683,0,0.012054,0.042683,0.29771
0,"10279",0.019101,0,0.014059,0.231455,0.625,0.426829,0,0.000442,0.006098,0.022901
0,"10279",0.081178,0,0.045664,0.152127,0.25,0.04878,0,0.08783,1,0.015267
0,"10279",0.007163,0,0.005789,0.272082,0.25,0.036585,0,0.098108,0.060976,0.083969
0,"10279",0.010744,0,0.005339,1,0.25,0.036585,0,0.098108,0.060976,0.083969
0,"10279",0.004576,0,0.004764,0,0.25,0.036585,0,0.097294,0.067073,0.076336
0,"10279",0.011938,0,0.068028,0,0.375,0.353659,0,0,0,0.007634
0,"10279",0.029049,0,0.042949,0,0.625,0.426829,0,0.000568,0.006098,0.091603
0,"10279",0.078193,0,0.059651,0,0.625,0.426829,0,0.001363,0.012195,0.099237
0,"10279",0.000199,0,0.000108,0,0,0.060976,0,0,0,0
0,"10279",0.086749,0,0.059417,0,0.5,0.402439,0,0.000994,0.006098,0.022901
0,"10279",0.061878,0,0.042823,0.562122,0.375,0.219512,0,0.026135,0.042683,0.061069
0,"10279",0.00577,0,0.008486,0,0,0.170732,0,0.069246,0.109756,0.129771
0,"10279",0.008953,0,0.085143,0,0.375,0.243902,0,0.000884,0.006098,0
0,"10279",0.162555,0,0.894919,0,1,1,0,0.004169,0.006098,0
0,"10279",0.592121,0,0.321965,0,0.375,0.414634,0,0.000825,0.006098,0
0,"10279",0.010943,0,0.022239,0,0.375,0.329268,0,0.002196,0.006098,0.030534
1,"10279",0.228014,0,0.188893,0,0.375,0.914634,0,0.028921,0.006098,0.007634
0,"10279",0.010943,0,0.007209,0,0.5,0.487805,0,0,0,0.458015
0,"10279",0.020891,0,0.02925,0,0.25,0.280488,0,0.000727,0.006098,0
0,"10279",0.104059,0,0.76645,0,0,0.073171,0,0.001135,0.006098,0
0,"10279",0.000398,0,0.001276,0,0.5,0.231707,0,0.000209,0.006098,0
0,"10279",0.089335,0,1,0,0.375,0.182927,0,0.011753,0.006098,0
2,"10279",0.270991,0,0.148245,0,0.25,0.231707,0,0.007885,0.006098,0
0,"10279",0.020294,0,0.020153,0,0.25,0.231707,0,0.007885,0.006098,0
0,"10279",0.034819,0,0.030724,0,0.25,0.121951,0,0.004354,0.006098,0
0,"10279",0.000199,0,0.001007,0,0.125,0.085366,0,0.001767,0.006098,0
0,"10279",1,0,0.838415,0,0.25,0.121951,0,0.003976,0.006098,0
0,"10279",0.050338,0,0.576568,0,0.5,0.597561,0,0.000714,0.006098,0
0,"10279",0.053323,0,0.124155,0,0.375,0.414634,0,0,0,0
0,"10279",0.03263,0,0.038616,0,0.5,0.54878,0,0.000315,0.006098,0
0,"10279",0.051333,0,0.489267,0,0.5,0.597561,0,0.000714,0.006098,0
0,"10279",0.985277,0,0.787034,0,0.25,0.243902,0,0.011278,0.006098,0
0,"10294",0.037931,0,0.012757,0,0,0,0,0.369734,1,1
1,"10294",0.031034,0,0.009727,0,1,1,0,1,0.058824,0.04
0,"10294",0.01954,0,0.011559,0,0.333333,0.311111,0,0.002216,0.058824,0.04
0,"10294",0,0,0,0,0.666667,0.422222,0,0.008863,0.117647,0
0,"10294",0.016092,0,0.030841,0,0.666667,0.4,0,0.00444,0.058824,0
1,"10294",1,0,1,1,1,0.844444,0,0.04471,0.058824,0
1,"10294",0.210345,0,0.103717,0,0,0.022222,0,0,0,0
0,"10294",0.049425,0,0.048682,0,0.333333,0.777778,0,0.035519,0.058824,0
0,"10302",0.122487,0,0.065335,0,0.5,0.225225,0,0.52668,0.006897,0.2
0,"10302",0.013191,0,0.010319,0.197103,0,0.198198,0,0.006772,0.003448,0
0,"10302",0.082286,0,0.033137,0,0.5,0.135135,0,0.010413,0.003448,0
0,"10302",0.027638,0,0.016523,0,0.5,0.108108,0,0,0,0
0,"10302",0,0,0.001725,0,1,1,0,0,0,0.05
0,"10302",0.018216,0,0.010198,0,0.5,0.234234,0,0.713226,0.013793,0.25
0,"10302",0.010678,0,0.008534,0,0,0,0,0.381104,1,0.85
0,"10302",0.00691,0,0.005841,0,0.25,0.198198,0,1,0.02069,0.3
0,"10302",0,0,0,1,0,0.171171,0,0.014611,0.003448,0
0,"10302",0.038317,0,0.015918,0.642118,0,0.234234,0,0.637154,0.141379,1
0,"10302",0.187814,0,0.157119,0,0.5,0.234234,0,0.084653,0.003448,0
0,"10302",0.789573,0,0.898653,0,0.25,0.198198,0,0.00655,0.003448,0
1,"10302",0.339196,0,0.158783,0.755758,0.5,0.144144,0,0.028218,0.003448,0
2,"10302",0.288945,0,0.160478,1,0.25,0.135135,0,0.014771,0.003448,0
0,"10302",0.065327,0,0.047935,0,0.75,0.252252,0,0.24632,0.006897,0
0,"10302",1,0,1,0,0.25,0.189189,0,0.077255,0.006897,0
0,"10340",0.107356,0,0.015199,0,0,0,0,1,0.666667,1
0,"10340",0.035785,0,0.001338,1,0.25,0.057143,0,0.869189,1,0.16129
0,"10340",0,0,0.001979,0,0.75,0.585714,0,0.112254,0,0.225806
0,"10340",0.107356,0,0.011463,0,1,0.814286,0,0.588689,0,0.774194
0,"10340",0.003976,0,0,0,1,1,0,0.017757,0,0
1,"10340",0.055666,0,0.003902,0,0.25,0.4,0,0.004259,0,0
0,"10340",1,0,1,0,0.5,0.242857,0,0.009817,0,0
0,"10340",0.485089,0,0.084519,0,0.5,0.128571,0,0,0,0
0,"10351",1,0,0.132267,0,1,1,0,0.020249,0.125,0.543478
2,"10351",0.064516,0,0.008532,0,0,0,0,0.676691,0,0.23913
0,"10351",0.096774,0,0.000851,0.745235,1,0.205882,0,1,1,0.108696
0,"10351",0.16129,0,0,1,0.5,0.411765,0,0,0,1
0,"10351",0.172043,0,0.032237,0.478538,0.5,0.323529,0,0.012473,0.125,0.26087
0,"10351",0,0,0.026942,0,1,0.470588,0,0.006941,0,0
0,"10351",0.021505,0,0.158166,0,1,0.735294,0,0.008129,0,0
0,"10351",0.408602,0,1,0,0.5,0.558824,0,0.143265,0,0
1,"10402",0.017197,0,0.014557,0,0,0.086957,0,0.239079,0.826923,0.578947
0,"10402",0.060189,0,0.040186,0,0,0.086957,0,0.037019,0,0
0,"10402",0.070507,0,0.049805,0,0,0.028986,0,0.025285,0,0.289474
0,"10402",0,0,0.00142,0,1,0.637681,0,0.072095,0.019231,0.157895
0,"10402",0.011178,0,0.008489,0,0.75,0.101449,0,0.137531,0.653846,0.289474
0,"10402",0.069647,0,0.05881,0,0.5,0.15942,0,0.001344,0.019231,0
0,"10402",0.064488,0,0.028695,0,0.5,0.057971,0,0.075723,0.038462,0
0,"10402",0.016337,0,0,1,0.75,0.681159,0,0.034201,0,0
1,"10402",0.030095,0,0.014686,0,0.75,1,0,0.000747,0,0
1,"10402",0.063629,0,0.02863,0,0.5,0.057971,0,0.00049,0.019231,0
0,"10402",1,0,1,0,0.75,0.275362,0,0,0,0
0,"10402",0.302666,0,0.29389,0,0,0.014493,0,0.13534,0,0.026316
1,"10402",0.302666,0,0.183758,0,0,0.057971,0,0.008182,0,0
0,"10402",0.003439,0,0.000775,0.821059,0,0,0,1,1,1
1,"10402",0.024936,0,0.008747,0,0.25,0.144928,0,0.06158,0,0
0,"10418",0.106339,0,0.339709,0,0.333333,0,0,0.228185,1,1
1,"10418",0.003067,0,0.002168,1,1,0.30303,0,0.02353,1,0
0,"10418",0.005112,0,0.007141,0,0.666667,0.80303,0,0.687761,1,0.347826
0,"10418",0.492843,0,0.778628,0,0.666667,0.30303,0,0,0,0.086957
1,"10418",1,0,1,0,0.666667,1,0,0.272718,0.5,0
0,"10418",0.07771,0,0.409972,0,0,0.136364,0,0.222958,0.5,0
1,"10418",0,0,0,0,0.666667,0.287879,0,0.014806,0.5,0
1,"10418",0.307771,0,0.684647,0,0.333333,0.378788,0,1,1,0
0,"10442",0,0,0.003484,0,0,0,0,0,0,0.139535
1,"10442",0.393983,0,0.0995,0.913153,0.333333,0.328358,0,0.529847,0.25,0.465116
2,"10442",0.014327,0,0.009836,0.244872,0.666667,0.701493,0,1,1,1
1,"10442",0.302292,0,0.279017,0,0.666667,0.597015,0,0.016839,0.009259,0
0,"10442",0.050143,0,0.027778,0,1,0.850746,0,0.591108,0.009259,0.046512
0,"10442",0.011461,0,0.001327,0.544656,0.666667,0.492537,0,0.393111,0.009259,0.465116
0,"10442",0.014327,0,0.032377,0,0.666667,0.447761,0,0.023755,0.009259,0.232558
1,"10442",0.06447,0,0.008225,0,0.333333,0.38806,0,0,0,0.325581
1,"10442",0.144699,0,0.054514,0.182199,0.666667,1,0,0.710434,0.018519,0.046512
1,"10442",0.020057,0,0.001209,0,0.5,0.164179,0,0,0,0.27907
0,"10442",0.017192,0,0.000593,0,0.5,0.477612,0,0,0,0
1,"10442",0.008596,0,0,0.924362,0.5,0.626866,0,0.354103,0.009259,0.023256
0,"10442",0.027221,0,0.000948,0,0.833333,0.641791,0,0,0,0.023256
1,"10442",0.044413,0,0.011922,1,0.333333,0.268657,0,0.040188,0.009259,0
0,"10442",1,0,1,0,0.833333,0.80597,0,0.100174,0.018519,0
0,"10442",0.051576,0,0.014245,0,0.5,0.552239,0,0.039845,0.018519,0
0,"10443",0.0785,0,0.066947,0.570244,0,0,0,0.004031,0.5,0.166667
0,"10443",0.327905,0,0.235277,0,0.4,0.192308,0,0.021285,0.25,0
1,"10443",0.013907,0,0.007204,0.715074,0.4,0.125,0,0.140304,1,1
0,"10443",0,0,0,0,1,0.5,0,0,0,0
0,"10443",0.380238,0,0.287715,0,0.4,0.269231,0,0.08014,0.5,0
0,"10443",0.008051,0,0.003876,0,0.6,0.365385,0,1,0.75,0.166667
0,"10443",1,0,1,0,0.2,0.25,0,0.002131,0.25,0
0,"10443",0.019579,0,0.0097,1,0.6,1,0,0.016153,0.25,0
0,"10480",0.032787,0,0.103444,0,0.285714,0.267857,0,0.934347,0.222222,0.269231
0,"10480",0.036885,0,0.127794,0,0,0,0,0,0,1
0,"10480",0,0,0.019843,0,0.142857,0.089286,0,0.001109,0.037037,0.230769
0,"10480",1,0,0.907914,0,0.285714,0.160714,0,0.006255,0.037037,0
0,"10480",0.27459,0,1,0,0.142857,0.1875,0,0.015099,0.074074,0.576923
2,"10480",0.135246,0,0.042054,0.724148,0.142857,0.0625,0,1,0.888889,0.115385
0,"10480",0.29918,0,0.010968,0,0.428571,0.660714,0,0,0,0.384615
0,"10480",0.077869,0,0.024073,0,0.571429,0.330357,0,0,0,0.038462
0,"10480",0.122951,0,0.002092,0.86822,0.428571,0.9375,0,0.062409,1,0.5
0,"10480",0.098361,0,0.001931,0,0.428571,1,0,0.026557,0.148148,0.307692
0,"10480",0.020492,0,0,0,0.714286,0.526786,0,0.028056,0.074074,0.153846
0,"10480",0.008197,0,0.049641,0,1,0.5,0,0.031274,0.037037,0
1,"10480",0.069672,0,0.004759,1,0.285714,0.473214,0,0.063419,0.037037,0.730769
0,"10480",0.106557,0,0.003265,0,0.428571,0.928571,0,0,0,0.307692
0,"10480",0.094262,0,0.006967,0,0.285714,0.151786,0,0,0,0.269231
0,"10480",0.647541,0,0.349467,0.171842,0,0.080357,0,0.000817,0.037037,0
0,"10494",1,0,1,0,0,0,0,0.029472,0.011236,0
0,"10494",0.313131,0,0.004804,0.648682,0.666667,0.235294,0,1,1,1
0,"10494",0.434343,0,0.114791,1,0.333333,0.156863,0,0.032127,0.022472,0.27907
0,"10494",0,0,0,0,0.333333,0.254902,0,0.196763,0.011236,0
0,"10494",0.464646,0,0.017826,0.43629,0.666667,0.54902,0,0.013088,0.022472,0.976744
2,"10494",0.616162,0,0.503793,0,1,0.686275,0,0.004638,0.011236,0
0,"10494",0.252525,0,0.083818,0.410926,0.666667,0.196078,0,0.02949,0.011236,0
1,"10494",0.222222,0,0.023767,0,0.666667,1,0,0,0,0
0,"10534",0,0,0,0,0,0,0,0.01003,0,0.2
0,"10534",0.370833,0,0.018945,0,0,0.150943,0,0.399134,0.454545,0
1,"10534",1,0,0.21476,0,0.75,0.660377,0,1,1,0.6
0,"10534",0.016667,0,0.000217,1,0.75,0.641509,0,0,0.030303,0
1,"10534",0.179167,0,0.023389,0,0.75,0.660377,0,0.001383,0,1
1,"10534",0.054167,0,0.007507,0,0.75,0.679245,0,0.001383,0,0.9
0,"10534",0.14375,0,0.052199,0.489511,1,0.396226,0,0.013434,0.060606,0
0,"10534",0.479167,0,1,0,1,1,0,0.021974,0.030303,0
0,"10563",0,0,0,0,0,0,0,0.580551,1,0.083916
2,"10563",0.178563,0,0.164277,0.504792,0.2,1,0,1,0.428571,0.020979
0,"10563",0.488796,0,0.517622,0,0.2,0.204082,0,0.761737,0.285714,0.006993
2,"10563",0.179718,0,0.165532,1,0.2,0.510204,0,0.137215,1,0.125874
0,"10563",0.032571,0,0.072521,0,1,0.571429,0,0.01429,0.142857,0.076923
0,"10563",1,0,1,0.424815,0.2,0.102041,0,0.013148,0.142857,0
0,"10563",0.016401,0,0.067085,0.655907,0.4,0.408163,0,0.000304,0.142857,1
0,"10563",0.073227,0,0.062067,0,0.6,0.469388,0,0,0,0
2,"10575",0.183333,0,0.0016,0,0.75,0.857143,0,0.129257,0.909091,0.75
2,"10575",0.183333,0,0,0,0.75,0.857143,0,0.129257,0.909091,0.75
0,"10575",1,0,1,0,0.5,0.333333,0,0.944062,0.636364,1
0,"10575",0.183333,0,0.054262,0,1,0.761905,0,0,0,0
1,"10575",0.583333,0,0.082339,0,0,0,0,0.007639,0.090909,0.916667
0,"10575",0,0,0.056736,0,0.5,1,0,0.004443,0.090909,0.041667
2,"10575",0.216667,0,0.011638,0,0.75,0.809524,0,1,1,0.708333
0,"10575",0.216667,0,0.029095,0,0.5,0.619048,0,0,0,0
0,"10581",0,0,0.001281,0,0,0.2,0,0.000441,0.004695,0
0,"10581",0.476312,0,0.25959,0,0.25,0.45,0,0,0,0.16129
0,"10581",0.307298,0,0.01765,1,0,0.225,0,0.034583,0.023474,0.290323
0,"10581",0.425096,0,0.166536,0,0,0,0,0.010965,0.004695,0.032258
0,"10581",0.056338,0,0.038574,0,0,0.05,0,1,1,0.483871
1,"10581",0.09219,0,0.031919,0,0,0.325,0,0.049317,0.070423,0.935484
0,"10581",0.331626,0,0.120098,0,0,0.15,0,0.005339,0.004695,0.548387
1,"10581",0.051216,0,0.032311,0,0,0.375,0,0.014737,0.004695,0.032258
0,"10581",0.359795,0,0.022169,0.500944,0,0.15,0,0.03549,0.023474,0.258065
0,"10581",0.00128,0,0,0,0.25,0.45,0,0.002224,0.004695,0
0,"10581",0.017926,0,0.005231,0.99241,0,0.175,0,0.132526,0.159624,1
0,"10581",0.055058,0,0.012988,0,0.25,0.3,0,0.166067,0.051643,0.451613
0,"10581",0.012804,0,0.006654,0,0,0.475,0,0.056214,0.004695,0.935484
0,"10581",0.384123,0,0.220838,0,1,1,0,0.013419,0.00939,0.129032
0,"10581",1,0,1,0,0.5,0.975,0,0.000241,0.00939,0
0,"10581",0.037132,0,0.014803,0,0.75,0.675,0,1e-04,0.004695,0
1,"10584",0.06416,0,0.073717,0,0.25,0.166667,0,0.066385,0.009174,0.016807
1,"10584",0.018045,0,0.00487,0.193023,0.25,0.333333,0,0.08268,0.183486,0.193277
0,"10584",0.018546,0,0.014675,0,0,0.119048,0,0.336956,0.357798,0.462185
0,"10584",0.020551,0,0.02073,0.161185,0.25,0.166667,0,0.100312,0.174312,0.117647
0,"10584",0.009524,0,0.003103,0.351381,0,0.285714,0,0.004073,0.009174,0.02521
0,"10584",0.101754,0,0.035684,0,0,0.214286,0,1,1,0.453782
0,"10584",0.002506,0,0.013489,0,0.5,0.547619,0,0.24508,0.577982,0.344538
0,"10584",0.017043,0,0.00612,0,0.25,0.238095,0,0.016823,0.045872,0.226891
2,"10584",0.00401,0,0.000496,0,0.5,0.452381,0,0.003905,0.009174,0
2,"10584",0.027569,0,0.016765,0.880407,0.5,0.309524,0,0.225393,0.073394,0.05042
1,"10584",0.015539,0,0.005538,0.310212,0.25,0.547619,0,0.005335,0.009174,0.016807
0,"10584",0.012531,0,0.004417,0,0.5,0.571429,0,0.467706,0.192661,0.193277
0,"10584",0.007018,0,0.002737,0,0.5,0.571429,0,0.466275,0.192661,0.193277
2,"10584",0.017544,0,0.008318,1,0.25,0.095238,0,0.025793,0.073394,0.117647
0,"10584",0.344862,0,0.761976,0,0.75,0.952381,0,0.016512,0.009174,0
0,"10584",0.001504,0,0.000259,0,0.75,0.904762,0,0,0,0
0,"10584",0.001003,0,0,0,0.25,1,0,0.016974,0.009174,0
0,"10584",0.00401,0,0.00209,0,0.5,0.238095,0,0.087279,0.009174,0.008403
0,"10584",0.004511,0,0.001918,0,0.25,0.47619,0,0.373399,0.137615,0.352941
1,"10584",0.046115,0,0.043377,0.50426,0.75,0.880952,0,0.01086,0.009174,0.008403
1,"10584",0.009524,0,0.002176,0.310212,0.75,0.642857,0,0.320099,0.027523,0.042017
1,"10584",0.005013,0,0.001142,0,0,0,0,0,0,0
0,"10584",0,0,0.001638,0,0.25,0.428571,0,0.168779,0.146789,0.151261
0,"10584",0.033083,0,0.008921,0.943852,1,1,0,0.109689,0.66055,1
0,"10584",0,0,0.000496,0,0.5,0.690476,0,0,0,0
0,"10584",0.014536,0,0.006658,0,0.75,0.97619,0,0.101512,0.018349,0.02521
1,"10584",0.175439,0,0.20958,0,0.75,0.952381,0,0.007236,0.018349,0
1,"10584",1,0,1,0,0.25,0.380952,0,0.008145,0.009174,0
2,"10584",0.100752,0,0.091042,0,0.5,0.809524,0,0,0,0
1,"10584",0.196992,0,0.230504,0,0.25,0.285714,0,0.005013,0.009174,0
0,"10599",0.050057,0,0.00694,0.419963,0,0,0,1,1,0.285714
1,"10599",0.100114,0,0.037874,0,1,1,0,0,0,0.204082
1,"10599",0.128555,0,0.015848,0.424381,0.333333,0.692308,0,0.008552,0,0.102041
1,"10599",0.192264,0,0.026627,1,0.333333,0.692308,0,0.008552,0,0.285714
1,"10599",0.171786,0,0.053378,0.247342,0.333333,0.615385,0,0.008552,0,1
0,"10599",1,0,1,0,1,0.730769,0,0.000507,0,0
1,"10599",0.313993,0,0.093196,0,0.333333,0.461538,0,0.002616,0,0
0,"10599",0,0,0,0,0.333333,1,0,0.004006,0,0
0,"10644",0.025824,0,0.011099,0,0.2,0.190476,0,0.000933,0.00365,0.023256
0,"10644",0.070879,0,0.046257,0,0.4,0.095238,0,0.003502,0.014599,0.046512
1,"10644",0.181319,0,0.053728,0.306208,0.2,0.063492,0,0.009931,0.018248,0.046512
0,"10644",0.06044,0,0.016159,0,0.6,0.206349,0,0.003208,0.014599,0.093023
0,"10644",0.056044,0,0.026017,0.295022,0.4,0.31746,0,0.000478,0.007299,0
0,"10644",0.000549,0,0,0.544359,1,0.571429,0,0.000107,0.00365,0
0,"10644",0.024725,0,0.013963,0,0.4,0.301587,0,0.000147,0.00365,0.023256
0,"10644",0.083516,0,0.03881,0.386352,0,0.412698,0,0.000407,0.007299,1
0,"10644",0.083516,0,0.038834,0.386352,0,0.47619,0,0.001048,0.007299,0.930233
0,"10644",0.046154,0,0.03461,0,0.6,0.15873,0,0.00232,0.007299,0.395349
0,"10644",0.014286,0,0.006134,0,0.2,0.079365,0,0.00175,0.007299,0.44186
0,"10644",0.03022,0,0.014727,0,0.8,0.222222,0,0.009307,0.007299,0.209302
0,"10644",0.037363,0,0.024776,0,0,0.269841,0,0.006188,0.047445,0.465116
0,"10644",0.26978,0,0.262078,0,0.2,0,0,0.000582,0.00365,0
0,"10644",0.180769,0,0.057237,0.285052,0.4,0.142857,0,0.002674,0.021898,0
0,"10644",0.417582,0,0.290505,0.558651,0.6,0.380952,0,0.000427,0.00365,0
1,"10644",0.033516,0,0.012268,0,0.2,0.031746,0,0,0,0
0,"10644",0.268132,0,0.376384,0,0.8,0.412698,0,0,0,0
0,"10644",0.025824,0,0.011719,0.473499,0.4,0.920635,0,0.000353,0.00365,0
1,"10644",0.042857,0,0.012078,1,0.4,0.428571,0,0.000482,0.010949,0
0,"10644",0.021978,0,0.014703,0.214723,0,0.253968,0,0.15842,0.00365,0.046512
0,"10644",0.022527,0,0.008855,0,0,0.111111,0,1,1,0.139535
0,"10644",1,0,1,0,0,0,0,0.00101,0.007299,0
0,"10644",0.180769,0,0.057285,0.285052,0.6,0.269841,0,0.000573,0.007299,0.046512
0,"10644",0.020879,0,0.016183,0,0.4,0.333333,0,0.000931,0.00365,0
0,"10644",0,0,0.002124,0,0,0.111111,0,0.037874,0.010949,0.069767
0,"10644",0.026374,0,0.011743,0.473499,0.4,1,0,0.000338,0.00365,0
0,"10644",0.420879,0,0.32712,0,0,0.095238,0,0.000332,0.00365,0
0,"10680",0.050147,0,0.059845,0,0.166667,0,0,0.00774,0.008296,0.792453
0,"10680",0.018682,0,0.038326,0,0.5,0.103448,0,0.001216,0.001659,0
0,"10680",0.002458,0,0.001091,0,0.333333,0.08046,0,0,0,0.018868
0,"10680",0.001967,0,0.001811,0,0.333333,0.074713,0,0.000259,0.000553,0
0,"10680",0.001967,0,0.001277,0,0.333333,0.224138,0,0.00972,0.001106,0.075472
0,"10680",0.001475,0,0.000441,0,0,0,0,0.001329,0.001106,0.09434
0,"10680",0.018682,0,0.021055,0.270718,0.166667,0.022989,0,0.001146,0.001106,0.018868
0,"10680",0.034907,0,0.017921,0.400724,0.5,0.074713,0,1,1,1
0,"10680",0.000983,0,2.3e-05,0,0.166667,0.005747,0,0,0,0
0,"10680",0.129794,0,0.240192,0,0.166667,0.08046,0,0.001705,0.001106,0.075472
0,"10680",0.001475,0,0.000279,0,0.333333,0.074713,0,0.000219,0.000553,0
0,"10680",0.001475,0,0.000371,0,0.333333,0.132184,0,0.003641,0.001659,0
0,"10680",0.002458,0,0.000302,0.445855,0.333333,0.166667,0,0.000219,0.000553,0
0,"10680",0.23058,0,0.519453,0,0.333333,0.011494,0,0,0,0.018868
0,"10680",0,0,0.000929,0,0.333333,0.086207,0,0.00148,0.002212,0.018868
0,"10680",0.011308,0,0.01625,0,0.666667,0.103448,0,0.002752,0.002212,0.641509
0,"10680",0.039331,0,0.006593,0,0.166667,0.086207,0,1e-06,0.000553,0.056604
0,"10680",0.003933,0,0.010632,0,0.166667,0.057471,0,0.002986,0.000553,0.075472
0,"10680",0.160275,0,0.168439,0,0.666667,0.137931,0,0.001819,0.000553,0.075472
0,"10680",0.009341,0,0.013719,0,0.333333,0.034483,0,0,0,0.037736
